100 100
0 21 21 1 -10 24 -16 16 8 18 20 -19 18 17 -2 16 20 6 10 -13 6 14 8 -15 -8 -14 9 -5 11 0 -8 26 -5 1 -18 1 -20 -18 -7 4 -13 11 28 -6 18 -17 26 14 -3 12 29 8 4 -18 12 15 -14 12 21 -7 17 -3 18 9 -10 2 7 7 7 28 14 3 -4 23 15 28 27 23 21 -1 19 -7 14 26 8 -6 25 -9 -8 12 0 -10 29 17 5 25 20 -20 25 10 
15 22 10 27 -1 15 14 5 29 19 -9 -1 24 -8 5 -1 6 28 -1 28 14 13 3 9 5 11 22 -10 24 -12 22 15 0 19 8 -3 12 11 17 28 -14 -16 -18 16 27 12 9 11 -4 19 11 -7 11 24 3 -18 23 -12 28 -14 -9 19 29 6 17 19 -1 -10 0 6 18 1 -20 -19 28 -14 22 6 -5 -4 20 24 13 29 -4 9 -7 28 -14 -16 -7 6 -1 6 -4 29 2 25 15 -18 
3 23 21 -15 9 17 11 17 -18 19 0 26 -11 -10 13 -7 -20 -2 29 21 -18 3 28 24 -13 -12 -17 3 -2 -6 5 11 7 0 21 7 12 18 -20 -12 26 2 12 25 -4 -9 -10 24 -15 -14 -18 29 5 -1 6 -1 -5 3 -19 10 27 -2 -8 -4 28 -7 0 0 2 24 5 11 -18 1 23 23 20 -6 13 -13 27 -1 16 -15 23 18 -13 11 20 -11 6 -10 9 6 12 12 -12 5 28 21 
-16 10 21 16 24 -6 -3 22 24 1 23 18 -11 -8 0 25 -1 21 -5 -10 -19 -17 14 6 19 26 -13 -2 4 -13 -20 14 16 18 16 -19 -16 -19 24 4 23 -10 16 -7 16 2 0 -9 16 -15 -9 28 10 4 -8 -5 22 5 -13 3 -2 -13 -10 20 -6 15 -15 -15 18 -2 1 15 16 13 -18 21 28 29 -12 23 6 -13 29 -6 7 -13 16 -13 7 4 -18 -5 -4 24 5 -17 24 5 -7 15 
16 -9 5 8 3 15 -2 14 8 12 4 -11 -13 -18 -19 -5 -2 -19 -13 0 14 0 25 2 17 -5 -7 22 25 9 -2 25 5 17 -19 5 20 13 19 -16 -7 -4 -8 -13 9 -5 -15 28 -10 29 -12 2 -13 -12 -20 19 -19 -9 20 -18 4 6 25 -10 20 9 -7 22 24 26 -15 24 -8 18 -17 17 7 9 -2 28 -18 4 27 28 -18 -12 7 18 -20 -10 27 -20 4 0 -15 -16 2 -17 9 7 
12 5 5 -9 -3 10 20 24 -2 3 -19 29 4 -18 -16 0 14 -8 18 12 -17 13 1 -19 0 17 10 29 -13 -6 -10 29 27 8 5 7 -8 1 -16 3 -9 -4 -5 10 19 21 8 -17 21 15 24 8 3 -5 6 11 21 -18 -17 17 10 -8 -3 28 -19 5 -3 5 -15 -2 18 2 -10 29 16 14 -5 -8 1 -20 -12 -18 11 -11 -5 -5 -6 16 14 0 -12 16 29 27 -13 22 17 -1 -1 -17 
0 23 -17 -4 -13 20 -5 -5 -4 1 2 -17 -18 -1 11 -5 28 5 8 12 -1 0 25 -3 -13 -1 6 2 2 6 4 18 -1 -6 21 2 17 -12 19 20 14 -9 -14 -15 -2 -6 23 7 15 8 -17 18 -16 -11 29 22 20 -19 23 28 21 22 5 16 1 15 6 26 -5 -13 15 21 -15 -2 6 13 10 -17 18 -14 -6 -12 -14 3 28 27 -12 20 17 15 -10 17 22 -20 12 18 -12 26 5 25 
12 15 17 -6 20 4 8 28 2 4 19 -19 6 24 6 -15 9 1 23 5 29 -1 -13 12 -12 17 -12 -11 4 25 -14 7 13 24 7 -7 21 24 -12 0 12 -19 -13 -20 2 21 17 27 -6 7 20 6 15 18 16 -16 -2 1 -6 -2 -8 24 -15 -3 -20 29 -8 -20 -17 25 -16 3 -20 -3 -2 0 -4 -9 -10 -5 -3 28 26 15 -16 16 16 29 -19 -3 -5 9 2 -9 16 -11 7 0 19 19 
21 -11 -17 21 15 12 -17 -20 22 -19 -17 16 -2 26 27 12 -20 -18 11 -11 -11 29 23 24 3 4 9 29 22 -12 17 -17 15 -1 20 17 22 21 -9 -16 22 6 -15 -4 -2 -7 5 16 4 4 -18 20 6 -1 12 -3 2 15 20 -14 13 29 18 -12 17 25 2 7 -13 27 9 16 16 23 3 0 -11 17 1 8 26 -10 -5 29 -20 8 -1 18 7 12 -11 -13 -7 -2 1 6 -13 -13 21 -11 
-1 5 -11 29 24 -11 23 4 28 26 22 8 2 29 18 15 11 5 16 -2 -1 -10 21 -12 -16 -20 2 3 10 -11 -12 -5 24 22 25 0 21 -15 17 26 4 14 14 14 -7 -18 21 -6 0 21 9 -8 -4 18 -13 -5 -13 14 16 3 25 11 22 3 26 -1 13 1 18 12 26 -12 18 -19 3 8 -6 -20 12 11 29 18 -10 -15 -2 -1 24 26 25 -12 -3 9 -17 2 -14 1 29 4 -6 25 
28 -4 -10 24 -1 9 -8 25 -8 5 27 5 13 -1 -15 11 13 3 -15 14 -17 -17 25 8 16 -17 22 23 -4 -9 12 19 -20 28 25 -17 6 -3 -6 -8 -18 -13 -19 -13 7 16 14 15 -1 5 20 -4 -18 20 26 4 5 3 -13 6 19 -18 5 -2 9 17 21 -5 25 12 14 -7 15 -5 12 7 -6 13 28 -11 11 16 17 -6 -12 2 -13 29 23 4 23 27 23 23 17 27 1 -6 18 6 
0 -16 10 16 0 24 5 24 21 25 21 12 17 7 6 1 7 -2 6 20 10 8 -14 -4 -3 29 -10 -15 23 -4 -20 -2 23 12 -8 -19 13 19 -9 2 20 19 -5 2 2 29 -6 7 3 23 9 -11 15 21 27 18 15 27 -19 -1 0 18 -9 4 15 -5 -11 24 -5 27 16 -14 13 23 16 6 -10 4 14 -7 9 14 10 22 25 0 -2 -1 -19 -4 21 -14 8 10 17 23 -9 25 -10 13 
-6 -17 25 -14 13 -3 13 1 -19 8 -18 19 -5 8 -7 12 27 20 17 25 29 9 -8 -19 -9 -18 -17 18 14 -9 24 26 6 -13 11 12 -3 14 -4 19 17 28 -18 -20 22 -11 20 27 -8 5 10 -15 14 0 26 -8 11 24 21 4 -17 16 3 -8 21 25 15 17 -7 -11 -19 12 13 0 21 20 12 9 23 -10 10 -15 -2 -8 26 -12 -1 -13 11 -20 25 2 -18 0 24 -20 19 12 17 -14 
18 -20 25 10 12 9 2 -16 14 17 -9 -2 15 28 11 26 -10 -13 16 -14 10 18 -18 27 -2 26 -1 27 -6 -14 26 -10 1 29 -16 16 23 -8 27 29 25 -15 10 28 8 4 -20 21 -8 -18 1 21 14 -7 -1 -1 -11 -1 -14 -7 -20 21 -12 -11 22 -3 25 -7 9 -5 -12 -14 19 0 13 2 -2 -19 25 17 13 -19 -4 11 -1 21 -8 -11 -3 -7 -19 3 -17 -16 27 16 20 5 24 16 
-14 -16 1 22 -1 1 -18 -10 4 0 11 14 22 18 -17 27 -17 -13 17 25 0 14 19 -12 3 23 17 -14 16 9 -20 -6 -3 23 -13 -9 -12 28 -4 -15 22 10 -2 -16 -18 -7 18 21 -12 22 15 1 28 8 17 15 -14 11 16 29 27 7 22 -9 14 -8 4 29 19 -8 12 -4 14 -8 14 26 5 11 -6 -6 9 24 -7 -11 -18 19 -16 26 -5 18 22 1 2 -8 9 -20 4 16 -20 11 
20 -3 -16 -18 11 -8 14 7 -8 -1 16 25 -5 -4 5 4 20 22 -12 12 -3 11 27 26 23 -15 8 23 -6 -20 -5 20 4 16 -16 20 -16 6 21 26 3 -17 1 -20 -20 15 -7 4 6 -13 29 -19 -1 16 2 20 10 8 3 1 17 -6 13 10 3 -17 26 18 -10 -14 -18 26 18 0 -4 4 18 22 2 -7 -16 -1 20 -11 7 21 13 18 7 4 24 -10 -2 11 13 -11 -9 22 -10 -16 
-12 -3 6 14 6 24 -16 4 -4 10 -15 26 -5 -7 13 -20 22 -2 -12 15 -20 23 23 20 7 -13 20 2 8 -7 3 -1 -12 29 -14 18 -10 1 -1 25 26 23 14 -17 -14 13 17 -12 -6 -5 6 15 -12 -11 16 17 21 -16 19 28 13 -12 13 14 -9 -5 -14 4 27 -7 13 24 9 -13 5 8 25 1 12 14 9 2 1 -6 14 11 10 -3 -7 9 -18 13 12 15 3 15 9 -6 -17 18 
-3 29 21 3 -1 -6 5 22 -1 -1 -14 21 8 25 7 -20 2 10 25 -16 26 8 -19 25 29 25 21 -13 2 -19 26 -7 25 -8 -19 -10 -4 23 17 19 -11 -12 -7 -14 21 29 11 24 -19 -13 17 7 11 9 -9 -11 -18 -6 -11 -3 26 4 4 13 21 29 -2 -3 -13 8 24 2 -12 24 9 -12 -3 -8 10 -10 12 15 16 14 4 27 -8 26 13 -12 -4 -2 19 -10 -5 -5 11 -1 17 19 
5 22 -9 29 -7 12 10 8 -9 27 -8 -4 -8 -6 3 20 19 16 7 27 26 4 -10 -7 -4 -1 3 -10 11 -2 2 -16 5 13 28 27 26 -10 -2 12 -6 -13 -6 -6 9 12 13 -10 24 3 22 -12 23 16 11 -13 25 6 14 19 18 -3 -18 28 13 25 8 21 8 -3 27 5 7 1 -1 9 -14 0 -15 -3 -6 0 25 28 -17 10 10 -3 16 11 -15 0 -3 23 -1 23 8 -18 15 26 
-7 -16 -18 17 18 2 -19 10 12 1 23 -7 -20 -10 28 11 6 5 -14 -6 16 4 25 8 4 -17 21 26 -4 2 14 23 2 7 29 22 24 -7 4 25 25 27 -5 18 -10 25 2 26 10 20 -20 -16 1 26 27 4 -19 -5 17 4 11 -20 5 13 14 6 -7 -16 21 24 -17 -10 12 24 9 8 16 7 10 7 -11 8 -7 11 -7 -1 19 7 8 6 5 -4 -13 14 26 1 5 1 -13 -9 
12 11 27 -13 -8 0 -18 -19 23 -17 14 14 -3 -17 -9 -17 23 0 8 24 12 20 17 -9 -2 14 12 -12 17 5 29 1 -16 15 11 12 -13 20 28 6 -6 -20 22 11 -19 1 -18 -19 -19 6 13 1 -5 -9 4 19 3 6 27 25 11 25 1 -13 17 14 11 -1 4 26 -16 5 -2 -16 -8 16 5 14 -14 21 -3 6 25 3 -10 0 8 22 -10 -8 0 3 12 2 15 0 20 18 -6 14 
9 -15 -8 -16 -13 24 17 -11 15 -12 15 -3 12 -3 10 -12 -10 -10 -10 -20 -3 26 6 -2 0 12 -17 15 -8 1 -11 6 14 15 -3 19 7 22 12 -10 28 0 1 -5 5 -16 15 -17 28 18 27 -20 -10 -9 8 23 11 8 0 -6 -4 14 -18 -1 -13 1 3 -3 0 -14 19 20 21 -7 22 23 4 7 16 -15 20 -4 -9 8 15 3 -16 -20 5 5 28 -17 -6 -6 6 27 4 19 -8 -4 
-17 7 -1 26 4 -11 -13 7 -9 -11 19 -19 14 -20 8 22 -10 -12 10 21 24 -10 11 18 -2 20 18 -6 -13 19 -20 12 4 6 19 -19 -16 6 2 21 -6 10 7 -1 20 0 11 16 25 -13 12 -18 20 19 29 25 10 4 -12 -19 2 10 27 20 -13 19 -2 9 5 -5 -8 -11 -16 -9 -7 -14 14 -3 20 9 18 29 -17 5 -4 -6 -20 12 -16 -3 -19 24 0 11 27 27 19 14 17 -12 
20 17 -14 -18 1 0 -5 -11 11 19 5 22 11 16 25 6 -7 27 11 13 -18 1 -17 -18 23 -8 -6 -19 -2 18 16 -11 9 5 -11 13 -4 -18 8 -6 19 -16 5 2 -11 0 16 19 20 23 -12 -11 -13 -13 -5 -3 -14 9 -9 -14 -14 20 4 28 -8 15 27 13 25 1 1 -9 5 14 20 16 -9 3 7 20 23 -17 21 7 25 17 29 5 14 14 -1 9 21 -14 27 18 -2 2 3 1 
17 8 25 5 26 8 22 28 23 7 -13 -10 -18 7 -1 12 3 -10 3 7 29 1 27 0 -14 -18 -16 0 9 1 27 10 -17 25 28 -2 25 23 -4 18 18 15 23 15 17 -3 -18 -12 23 9 23 19 -1 -9 -20 5 8 -12 19 -16 14 -18 -12 -11 19 27 15 6 -7 -2 23 9 20 22 21 6 -3 -20 13 4 -3 19 -3 -9 -15 8 -1 25 -9 -18 22 16 14 7 11 6 -1 -14 4 -18 
21 21 -1 25 14 -4 -5 10 12 -4 -14 9 -1 23 -9 16 0 -16 28 7 21 22 -9 2 21 29 18 16 16 -20 -5 -5 27 7 -5 6 13 28 29 16 -10 6 4 0 19 -13 -3 6 13 8 14 22 16 18 -16 21 -5 -16 24 11 8 -14 3 -19 14 25 -13 -2 23 5 28 -15 22 9 -18 -20 17 -2 -19 -19 -8 27 1 -19 17 25 -1 -16 5 18 -5 -8 -12 7 -7 23 -15 22 -11 -12 
5 10 -10 -8 17 -17 4 4 -12 15 -6 -17 7 24 -17 12 4 4 6 -10 -18 5 -10 9 -10 -10 -9 23 3 5 0 2 11 -2 6 -6 17 3 25 5 13 -19 -8 12 4 22 -3 26 23 -12 -14 19 -10 14 22 26 25 -15 3 -11 -17 14 -4 -10 2 7 -8 0 -12 24 0 22 4 23 6 10 28 28 12 -12 -18 -15 0 -13 28 -20 2 -16 -15 24 -5 25 22 24 -17 -15 -6 7 16 20 
-16 -14 17 13 -11 20 -5 26 16 9 10 -20 -5 14 -9 -17 21 8 -19 28 -16 -10 -4 19 5 -20 2 -1 -7 4 18 27 -10 15 -12 -16 6 -18 -19 -12 6 -19 6 -20 20 19 10 25 -19 2 24 -11 6 10 -18 1 -16 1 29 -15 26 23 14 20 -20 -20 -9 15 -17 1 4 -20 -9 7 8 16 -11 -12 -15 20 -4 -8 16 22 -15 26 -4 5 4 15 -17 -12 15 -10 -11 -13 -6 2 -20 14 
-11 19 -15 7 -17 27 -20 14 -7 4 25 26 -9 14 21 26 17 -10 -2 15 0 13 -17 -6 12 18 -16 8 16 25 11 -9 -1 18 27 1 -17 28 8 17 2 2 9 6 13 15 -3 15 -17 2 -4 -19 24 -17 18 -9 18 1 13 11 -20 0 13 18 6 5 29 12 0 -3 -17 20 -19 11 -13 8 -2 -6 27 -18 -2 -1 7 -20 22 -15 -11 -5 1 -19 4 29 10 9 -16 -14 18 28 -8 1 
9 15 18 7 -3 -16 -9 22 -5 -16 -13 -6 6 25 -14 12 25 0 -19 -2 28 -13 29 20 -10 28 20 -8 -20 -16 29 27 13 -7 1 0 22 -19 21 0 1 11 -13 6 8 3 4 -17 11 -11 10 -19 -18 18 -10 29 19 -14 9 25 -2 0 25 29 7 -2 9 28 25 21 21 -17 -10 9 22 4 -17 -11 25 9 -18 9 27 -19 16 1 -6 16 26 3 -16 26 -9 -16 -1 19 26 -11 4 -2 
-9 4 19 -6 29 -17 6 23 2 21 4 23 17 3 2 8 21 -10 14 26 -20 19 27 22 27 1 19 28 10 -1 7 -7 8 16 21 4 7 6 -10 1 -8 24 28 2 0 -6 14 13 -11 -1 15 25 3 26 11 -16 8 1 13 6 15 -6 3 26 22 -14 -1 -10 -14 12 6 9 1 -18 -17 13 15 -19 -11 -8 28 -3 -18 -1 -3 -19 19 -16 15 29 0 0 -13 -9 -13 6 -20 24 11 -12 
10 4 1 22 -12 -3 -2 24 11 18 18 17 -8 -2 -19 -11 21 -4 -10 2 9 15 -6 25 16 -10 -14 25 23 28 -13 28 3 5 29 -3 14 15 -14 -5 29 25 20 25 6 -2 6 23 18 -11 21 29 -18 24 23 23 -18 -6 -4 -2 18 -19 0 15 0 -8 7 10 -7 29 22 23 24 23 25 4 -3 -16 -5 -13 -2 20 21 -17 11 14 11 23 -13 17 -15 -15 -14 8 2 22 -9 -16 27 29 
-19 -13 27 5 18 -3 2 18 5 -6 -18 19 -2 24 -6 -19 -19 -10 18 27 -7 -4 -5 4 -5 -19 -3 -4 -11 1 25 -2 5 -6 23 16 22 -9 -18 12 16 4 27 21 18 -5 23 3 -17 -15 -2 -13 13 -17 5 22 15 5 13 -19 -5 -12 21 -18 6 13 -11 5 19 19 -13 22 7 26 28 -17 -9 16 23 9 -8 -15 4 22 -4 -7 -2 -20 14 -3 -10 4 25 19 -3 8 6 -4 3 6 
18 9 -17 22 -5 16 16 -15 -20 -18 3 14 16 4 -2 10 19 26 -3 17 -7 27 10 26 29 25 16 1 9 -4 1 -2 9 10 23 -6 26 22 -10 -20 26 -7 -17 28 5 29 -15 -3 4 26 11 4 2 -20 17 10 -9 -1 -17 12 -2 22 26 4 -16 -3 17 19 26 16 -9 -11 26 29 17 10 -9 16 6 -4 12 7 6 -19 -20 7 -18 -2 27 -10 16 -12 8 11 16 -18 -13 18 -2 24 
7 12 -16 -12 -20 -15 3 15 -8 0 -14 6 -4 16 -10 2 23 -14 -10 -20 -18 15 6 13 -16 15 8 6 -3 7 6 18 19 -8 -4 -2 28 -5 10 22 29 10 2 -14 22 -5 6 -3 15 23 26 29 15 16 -17 15 -11 2 12 -7 11 -2 -12 3 25 13 0 -11 20 20 -11 4 3 5 21 21 1 1 2 9 -1 25 6 -19 -20 -1 24 27 14 -12 22 11 24 19 3 -12 -13 -17 -2 25 
15 -15 -10 -15 3 1 5 -19 20 10 7 4 -13 4 17 -17 25 10 -17 -5 -19 2 -7 -15 1 -3 -4 26 12 17 -7 23 -4 -13 -3 -14 -3 23 -7 -20 0 14 -1 10 -19 13 23 7 4 9 -5 -13 -7 0 -10 -10 -20 -10 6 17 -7 14 7 0 29 27 13 9 -18 -4 4 -13 -11 -14 -13 15 14 24 0 -5 -6 -18 1 1 -11 8 -17 -7 -16 3 6 16 26 -19 19 -15 15 13 -6 2 
25 12 22 10 5 15 -3 28 -17 5 23 15 2 3 -16 -1 28 4 0 -12 27 3 -12 7 24 7 4 29 16 10 1 -4 -1 -14 -5 29 -11 -18 24 -7 -20 4 11 -18 17 27 -20 23 -6 15 -20 -8 -13 -14 10 0 -5 14 -2 19 -20 23 1 19 17 -11 -5 -16 5 -17 -11 25 10 26 15 27 -12 14 8 -4 24 20 5 2 -18 10 -14 3 -10 14 -14 -8 -20 22 0 -7 -13 -16 -3 23 
-4 4 5 -5 7 -12 12 7 12 -4 4 23 24 20 -4 23 7 -6 28 1 20 -9 6 25 12 19 -13 8 25 9 1 1 -6 8 10 9 -6 28 -9 16 4 19 7 -9 -2 3 7 14 9 29 -11 27 2 -18 19 13 -14 -8 20 9 10 3 -16 -6 -7 19 -5 -3 8 19 -9 -12 -14 24 28 -18 3 -11 27 29 0 3 20 24 17 -16 18 29 17 -19 28 11 -17 9 -3 -16 6 8 -9 10 
-17 21 -16 -9 13 -4 -14 5 -5 22 -5 -5 27 16 2 26 -6 -20 -2 -11 12 18 -19 26 -1 22 5 13 23 9 20 19 -17 27 27 29 -1 23 4 -13 -2 -17 -4 -11 -4 27 7 -17 -14 17 27 -20 2 21 -18 18 3 29 -15 -11 -10 15 -6 12 16 -2 22 6 -7 -3 9 3 -20 18 17 -12 28 -16 3 -4 14 -9 -13 7 10 20 12 15 17 -3 -18 0 19 23 -2 7 -4 24 11 4 
13 28 28 -14 1 6 0 -8 -14 2 10 3 3 -17 -17 -19 -5 9 20 14 23 25 -19 2 -9 2 -5 2 -14 -6 -8 11 10 -12 -17 -17 23 9 26 25 -17 -13 -14 16 5 19 -7 5 -20 -8 -20 -13 28 20 -18 27 2 14 -16 9 2 -16 -17 -1 16 28 2 18 -14 19 -19 27 4 -15 -19 -10 -19 9 -8 3 12 -1 15 28 -5 5 15 25 -20 -18 -10 -15 -2 19 2 3 -6 23 -11 10 
17 14 27 27 4 0 -19 11 3 19 5 4 -8 -5 18 -4 -14 -11 -15 -9 -1 -13 -8 29 3 20 11 4 -19 -9 -4 25 4 -6 4 8 -17 -5 2 15 -4 21 14 6 10 9 23 25 22 25 12 -8 2 -4 -13 4 -13 -6 -10 -4 18 26 0 14 1 23 -16 -15 10 -5 18 -6 9 22 -3 -19 5 8 -15 22 -9 11 -8 -3 7 7 -6 -19 17 8 -14 3 21 18 1 -8 -1 7 -2 -10 
-16 6 -2 12 27 -15 -3 -6 15 8 -3 11 15 9 21 -8 -4 25 15 -2 -16 12 -6 15 -19 21 3 -17 19 28 26 11 6 19 25 7 -7 10 21 29 16 8 -5 20 -11 -7 -15 10 13 20 12 11 -6 -7 -8 -16 -4 23 -17 -17 29 -10 10 -9 -7 -12 16 12 -18 -3 -20 12 6 -7 -8 23 6 17 26 -20 9 25 -18 -19 21 -3 29 22 -3 22 -19 -18 12 -12 3 4 20 -8 -16 29 
23 -8 16 -3 10 29 -14 9 -11 15 -3 23 23 -15 29 3 -19 -16 3 -2 -20 -7 -9 22 -16 -6 22 28 -10 10 26 -15 -16 -1 -4 24 25 -12 -7 21 5 -2 -7 -3 -10 -4 -16 21 0 -11 -10 5 25 -14 2 -1 -6 5 7 -14 -13 -1 7 12 21 29 6 16 -2 11 13 -12 26 23 -19 3 3 24 -4 25 -8 24 26 3 4 7 7 28 15 -7 17 24 -17 -10 -10 25 17 1 15 28 
-5 20 18 20 -16 6 14 7 1 -3 24 -19 3 24 -20 20 -19 21 -15 11 -19 18 -18 -10 -19 -20 17 5 22 -19 -11 -2 -2 0 19 -13 2 1 2 29 -8 -2 8 29 2 27 4 -15 -17 24 -16 21 -11 12 3 20 15 -4 1 3 -19 -20 7 -6 -2 1 5 3 18 10 14 14 22 -5 -12 8 7 14 -16 19 9 11 2 9 28 -2 18 18 -3 4 17 -11 -16 8 1 -9 22 -20 19 8 
27 7 -11 8 22 12 -8 -7 27 -5 7 -9 1 -10 28 26 2 29 25 -5 -10 -19 22 13 12 23 3 24 13 -8 16 26 9 5 -15 17 -5 25 16 15 11 10 -20 11 12 26 18 8 20 -11 -20 4 15 6 -15 9 21 -2 -18 13 1 -5 6 -12 16 -2 3 14 -4 0 5 -19 7 -8 -20 -6 -7 2 -1 -19 28 16 19 -9 9 -19 21 16 27 -14 -13 -6 12 13 2 -17 0 28 -7 5 
0 7 -4 1 -12 4 4 -8 0 5 -9 -6 22 10 14 -11 -13 17 2 20 -6 3 -15 -10 -6 -17 22 -16 -7 -4 8 29 26 10 24 17 15 -8 10 20 -4 -5 4 11 24 18 -18 1 -9 29 -20 -8 19 -15 10 29 -13 22 3 20 29 15 -8 -5 27 -4 -5 18 -3 -20 -14 25 5 -13 9 27 1 -6 11 25 19 2 -20 -18 22 8 8 -7 -4 21 29 5 5 21 8 0 26 13 14 -17 
-5 -1 23 15 0 18 17 -17 20 13 12 11 9 11 1 -17 13 12 27 -9 -17 8 28 1 -9 -2 -8 -20 8 -12 21 -19 7 -13 22 25 21 -10 7 13 10 -6 4 27 3 -19 3 -16 17 -16 8 20 7 -3 22 -20 28 -19 23 13 -4 -3 -5 1 -2 -2 20 -4 -5 28 11 10 25 8 15 24 -1 8 -20 -6 27 3 2 5 1 11 26 -11 -17 0 7 0 14 1 -11 -4 25 -18 -10 11 
23 -6 -18 -2 -6 -20 -19 -7 -5 10 28 16 6 2 1 -5 -19 29 -6 -11 0 24 4 11 -13 25 -8 -1 -10 11 -15 15 6 8 5 -12 -8 10 1 -13 -12 29 -4 -14 26 -12 13 2 29 -1 25 5 -15 20 11 13 -19 22 -14 26 27 -4 15 10 23 -20 -9 -18 0 -4 1 -10 6 15 19 7 1 2 -20 -18 26 9 -1 2 -7 10 12 25 18 22 27 0 4 2 -3 4 17 4 -16 -10 
-9 -4 -14 19 6 5 3 26 -11 10 -17 6 12 16 27 -7 -11 -18 20 -5 22 26 19 -3 -12 19 5 18 -3 9 14 -10 8 10 26 29 -17 -10 10 4 -13 7 16 -8 21 7 19 -18 6 29 -11 21 29 -19 9 19 -14 10 22 -2 10 15 -11 4 -11 15 -4 -13 -10 28 -2 -1 6 1 17 -2 7 -11 -6 -3 26 9 -17 3 -2 1 15 -20 23 22 -11 16 -8 18 16 -11 27 11 14 0 
9 10 28 -11 18 -13 6 7 -17 -11 27 -9 -19 -13 23 15 16 -12 11 18 -17 21 21 9 3 -16 21 8 -14 5 -5 27 11 14 8 20 15 -1 -9 -20 -12 -1 1 18 26 16 7 23 6 13 9 -18 22 -5 1 18 18 0 22 -10 20 -14 -3 -10 -16 -12 14 -17 11 -13 0 1 -8 11 17 19 -5 0 -4 -8 -14 6 -16 7 -2 24 -15 3 -17 2 -12 -20 -10 -6 15 9 -4 -11 6 -3 
-16 0 -14 12 14 6 8 -9 -18 -10 4 15 9 -8 -10 -8 -4 8 -9 -6 18 -14 -4 -13 -13 -13 18 -8 -11 -19 4 1 -20 13 11 1 15 18 -16 6 15 -8 25 -4 -5 3 -3 9 14 -5 -20 9 -6 3 -4 29 -5 -3 3 5 29 -14 22 22 -16 -19 -19 2 23 -6 4 18 -15 -5 -12 3 17 2 -9 24 12 28 -10 -19 -17 9 -11 -14 -1 -11 16 -13 4 11 -5 17 -4 1 17 17 
-7 -14 -7 1 -15 -14 23 29 8 22 25 -12 5 4 19 26 28 -11 10 -19 22 24 17 5 -16 -15 -7 17 -20 21 -6 -10 -18 9 -8 -8 17 -2 -14 10 6 -16 15 25 26 1 -20 24 25 25 -20 8 -7 5 18 -17 11 -16 -17 -3 -7 27 -9 21 -13 -13 -1 19 -17 29 -4 23 21 -12 -19 -6 14 -8 20 3 5 11 -9 25 1 -10 -6 29 5 -2 20 22 -15 0 13 -16 -4 19 23 -6 
-18 8 12 -8 -3 -19 21 23 -4 -10 -7 23 6 16 27 -11 27 10 -18 1 -2 -11 15 11 23 16 7 27 5 -11 15 5 0 23 -13 3 0 -11 11 -15 8 7 0 -1 -1 24 12 20 6 21 10 -12 24 16 16 3 11 -20 16 -16 -2 -17 28 15 12 11 8 1 1 14 14 13 14 22 -20 24 28 18 25 13 7 -6 -19 -11 7 6 11 16 -3 -10 7 -16 15 -19 3 23 -7 26 8 17 
-20 21 -7 -11 5 -8 12 -14 -5 12 -14 20 -5 -20 16 -10 21 -8 -12 19 16 -1 2 -4 -13 25 16 -19 11 25 15 20 -13 -3 12 -9 7 -10 16 -3 29 24 15 -16 -13 11 -15 8 -3 -8 24 -18 11 7 21 10 -13 -8 -3 24 11 18 15 -1 21 -14 -9 25 11 7 14 -1 -3 7 27 10 -7 16 27 29 3 29 0 -8 11 -13 12 9 -1 -15 25 -9 11 29 -16 26 -12 0 8 1 
-8 -5 -1 11 -9 18 3 28 -2 4 29 -8 12 2 -17 -6 3 -5 6 21 -19 7 22 19 25 9 14 1 7 4 8 5 -14 -14 -12 -3 -19 22 -16 5 27 19 -9 2 25 26 2 -14 24 -6 13 -13 7 -1 -8 0 -16 24 7 -13 -5 -16 13 19 16 -1 -3 16 -18 18 -5 18 3 28 -7 -16 14 10 -20 -13 -19 23 24 -8 24 4 0 -10 1 3 1 12 10 23 6 6 2 1 -10 -16 
-7 27 4 -5 -1 -3 2 -10 17 24 25 21 9 -5 -18 -1 -11 -10 18 -15 28 29 -17 16 5 -5 -7 -4 -18 0 6 3 7 5 -5 -13 -13 28 -3 3 3 27 26 -18 22 20 -8 6 -19 25 17 -6 -11 7 16 29 -9 -7 -10 -14 7 -10 0 -8 11 -6 -8 -17 -17 19 24 -7 -2 17 -9 1 -7 -8 26 26 4 1 6 -17 12 28 28 -16 0 -11 28 -15 8 -10 -13 28 -1 2 -7 -17 
28 22 27 12 -7 -16 28 9 11 -18 24 10 -15 19 5 6 15 27 -14 18 16 -6 -6 16 9 19 20 -5 -8 16 26 -20 11 -9 -5 3 5 -11 15 -2 -13 -18 1 1 14 4 4 18 18 -9 -11 21 -2 -10 24 29 18 -15 -12 4 24 -5 1 -1 -14 -6 18 17 25 17 -11 28 -4 -8 -13 9 19 25 29 -4 -8 24 -9 -8 22 21 -12 10 -7 -2 1 1 27 2 14 3 11 10 5 -3 
10 3 27 19 29 -14 14 -17 -9 -6 24 5 -8 -12 -11 -16 6 28 -5 -16 6 0 -1 -20 29 -14 -8 14 17 -20 27 -20 22 7 25 -19 3 11 7 19 -6 2 7 -16 21 -11 -13 -9 17 12 -18 -15 5 -10 -4 -5 -4 28 -6 -16 25 -16 -20 -8 6 8 4 -18 6 -13 15 -11 -11 1 -20 5 17 -2 -5 -14 18 25 26 -20 0 28 27 3 -18 -20 4 -18 7 21 23 16 -1 -7 27 21 
