100 50
2111 -1005 2609 -1476 1792 2681 902 -780 1286 1269 871 756 2393 -1141 1644 608 -1821 681 107 -2525 -1936 369 1118 -384 -1314 1285 -640 1919 1808 3026 2398 1110 702 1647 1555 2134 291 -407 3281 -996 1962 -418 1625 1210 1835 2199 2970 3709 1784 132 445 186 482 1856 768 2297 -620 -1157 524 -630 
-824 3168 685 -271 -1417 -950 -421 897 -889 1212 614 214 -221 808 -220 -627 -796 2525 743 2046 -26 1374 435 2634 1730 1073 -1180 1633 2594 -746 -930 -2734 -1161 664 398 2693 -1495 318 1081 513 1886 870 603 -520 -441 -567 -794 -1949 -1032 836 -451 -1050 -711 -1591 650 705 -605 1471 1600 -146 
635 1347 521 2601 -526 3869 3230 2522 1695 886 867 2858 2760 1218 349 -1765 1385 2784 230 72 23 3614 837 -31 3452 2161 1481 665 -54 101 3950 2631 -671 703 -1318 2463 3005 2588 1363 -1565 1808 412 25 3784 1716 3772 2198 542 187 196 1370 608 2407 598 2998 1181 3308 129 2084 -380 
-599 1399 -1830 -842 -165 4081 1620 1814 605 2653 -522 -343 1496 353 -2811 -748 -366 2615 -611 2293 -492 609 451 -1696 212 1934 582 2034 1922 2328 2633 -831 -166 946 2114 -625 1368 -297 -39 -808 2966 -369 1113 1382 593 -173 886 1777 -328 770 -64 455 1554 378 3296 1780 1793 1321 3006 1559 
-896 487 618 -32 478 3394 -581 73 -808 2187 -1135 -1878 -1374 2961 835 -1327 -187 2322 1214 1148 950 203 -777 262 -608 2844 1279 825 2361 1177 680 -791 -104 1159 529 -2012 709 -1897 2274 1416 -657 2583 717 723 3264 1770 1786 -171 472 2424 651 3666 1573 -413 1001 595 1756 1362 -36 3244 
1719 2543 345 1380 2480 157 -213 1665 -32 3060 830 869 2432 789 -259 1214 -869 272 1934 3322 155 -142 1202 725 -1426 1674 3635 109 152 -839 1046 47 2098 3285 203 1860 1106 837 2571 763 591 2884 -3 2025 3560 3252 2592 1997 -582 1600 1079 2784 -654 631 881 1539 2975 1975 772 592 
3628 -352 282 1516 347 2326 553 1908 2805 -781 1146 4381 -100 1000 2517 -671 1581 2863 -606 1227 359 -92 2126 517 1725 1245 2803 -1380 1433 3535 884 2734 3941 6040 -215 1725 -3919 1579 -528 1118 2345 -581 -833 244 1581 1880 4351 2413 3427 -1405 1410 1537 2013 -1290 -308 1848 2186 3754 2564 -372 
380 631 2137 -707 2033 -97 -1653 -1016 371 911 505 350 -583 -271 1046 1322 1801 1603 -190 963 632 -1349 2744 945 -165 -465 1347 328 1742 3265 18 -993 2226 3482 2387 1500 224 477 -400 1919 531 2273 1741 -2416 3696 3639 -66 1114 1673 3672 2887 -553 1774 1120 -1492 2493 -1489 3520 3949 3305 
2326 -734 -556 888 870 1137 2007 -562 1953 -509 148 2365 2251 3924 1316 -3292 -1925 2786 2480 2165 -1707 2533 721 -350 -266 970 373 81 926 1246 869 3266 720 -1221 -1234 839 2221 793 -1247 187 1319 -120 -4801 968 -1431 775 3707 -3455 2500 -548 1197 -94 1379 -532 -18 -501 3272 858 -1134 1575 
855 -1711 -304 -2628 2815 18 1201 872 652 -1671 977 1197 330 -862 3250 1854 -256 1732 -442 3313 493 1398 179 885 555 298 -1613 -421 -516 2844 1132 735 1160 2321 -801 1188 477 2026 -703 -1467 -901 2196 1072 473 1737 2160 1400 3440 1033 -552 642 -1259 -190 -112 -1305 -176 1164 -479 3599 -93 
2040 -917 -79 2444 419 567 1129 -127 1205 1758 4468 381 922 314 399 166 65 1807 1559 504 970 3762 2255 -3047 -502 1707 1854 824 2576 756 2410 241 13 -975 3743 1540 1889 1958 1770 849 2914 -87 -348 2126 2117 3764 2108 491 1352 2003 678 1674 -488 3354 3348 2283 3259 3979 1821 151 
2734 1056 905 1385 -757 2400 -942 195 -637 499 4745 440 1040 2610 1301 -576 113 4161 1529 2084 952 2201 -216 3336 649 2128 -289 3526 3585 3535 980 -113 1025 2869 989 1470 1923 2706 1261 4746 2862 3347 124 4099 2273 1002 -34 -2818 -992 904 836 1290 -468 652 1939 1289 -1565 4126 2496 831 
1519 949 768 2102 -2415 -1532 625 1256 2840 2221 -596 3085 2091 -264 -185 -1367 371 817 -217 2302 1496 1384 -81 740 -381 460 872 1326 3433 777 -956 1369 1117 4027 -659 2262 -1192 230 446 -622 3146 1858 -679 -114 2269 2859 1316 -2730 3113 316 2409 -197 2464 -2608 230 -360 716 1789 1949 2056 
1083 441 -2948 1877 1050 -916 -236 2299 -1398 1875 -135 175 1443 -1107 2424 159 2016 2091 1613 1256 -1114 1325 -788 -883 1741 2129 3637 -1889 151 -658 -226 2168 63 1691 -1635 4377 2335 3466 2519 -358 2015 2450 569 2593 1017 3900 -1102 586 407 2578 347 2490 1426 -1274 -596 1067 5503 346 2751 -1035 
1010 2876 -641 1663 382 -309 998 354 496 837 2621 1033 2799 212 3591 3469 1185 3146 3384 2099 -2588 1922 179 433 1782 3488 214 -77 -891 1058 375 -1584 -1370 -1213 -3699 956 427 1994 1383 -3510 2471 -2767 886 2900 1416 3794 2344 1329 157 2225 -969 1785 433 -462 -984 -666 2800 40 -379 -625 
654 -758 264 967 2158 1818 2075 52 1051 75 460 1450 2245 2131 792 -686 386 1470 1948 58 2369 2890 -770 1120 1412 3632 -1811 -7 851 -357 4084 4672 1611 2599 1683 1467 2957 1014 1217 3699 -864 4111 -1650 -168 2782 3324 1398 2188 -650 3736 4228 1440 266 1450 1216 4516 3199 1991 4396 2494 
3388 137 -580 526 873 243 792 2330 173 -219 1622 1790 915 1071 298 279 416 2608 2627 5266 695 2632 1967 1136 925 3898 371 1165 3625 1890 118 -274 859 874 1091 -236 1842 1670 -2469 -222 959 515 -1663 -332 3398 4685 4320 2037 1480 1958 1604 -1 154 77 -2329 2072 4625 5113 4065 1703 
2781 -1074 -1441 -498 1705 2003 156 3503 -454 -1422 666 2992 -1007 -1415 2122 708 829 3294 -476 5331 -830 1018 61 409 781 -434 -1202 1005 1110 3063 -1083 752 1424 4085 -357 616 1986 1519 -2388 -236 1220 1179 2002 4140 1794 -142 3020 2433 911 1444 -200 -998 1817 -695 -2699 -2061 -343 2118 2707 268 
667 -1530 47 533 131 -1529 633 -1068 -54 -3106 -236 77 -2639 -1925 2253 639 -997 518 -3262 1717 -635 -881 797 -328 -1404 -3244 1267 -1373 670 1588 869 -2876 1111 1761 364 1285 -149 1288 -1240 2088 -2641 -1383 2235 -267 1335 2793 1841 728 1089 730 901 278 613 -525 -1011 -3358 1584 1945 -452 1363 
-157 1909 -608 -221 2384 -19 -270 1285 -146 129 658 2071 1564 1101 3794 -1366 -290 2530 -1366 1297 279 2633 490 2218 354 1329 1370 1453 -83 -839 1028 2293 2225 2111 -419 2730 1936 1916 3333 1832 2696 2184 2724 1244 854 3522 -522 2150 1566 1403 -468 3416 1085 -1241 1489 -662 4080 1145 2285 292 
617 1755 -583 700 -956 845 -1402 1596 -1866 1505 1790 1697 -247 -838 92 -1059 -1103 2493 715 619 -1928 3106 -1146 -242 1652 2925 -848 1771 2234 -1215 -771 -2287 -1542 -1424 1472 -192 1579 2247 1967 1087 1995 30 416 -312 1890 1419 938 -397 -1533 1819 -2315 1834 -3507 -91 617 2158 2957 2600 1168 2077 
2722 -79 -188 1252 2509 1010 356 3744 -2164 996 311 136 -162 -897 5370 -953 1495 5933 -2 3307 141 3865 723 1233 2772 2965 1360 917 3020 3300 1880 3734 710 1178 2003 5059 5790 4204 1958 3202 2892 3947 1495 1248 4211 7789 1478 726 3395 4911 2822 2539 4089 129 -1197 1639 5905 4257 6393 2253 
1681 -437 -2095 488 651 1899 12 2460 740 986 -534 918 -623 -1637 1258 1142 608 909 -3482 1892 1448 1870 922 49 847 329 2428 1661 3168 566 266 3558 1349 692 2265 1598 1488 4732 690 670 814 459 1324 2427 5032 3152 -598 1665 4232 -830 1578 1000 1288 2245 -979 -925 991 3915 1267 2264 
-442 691 930 -1310 -2113 1685 2036 1527 793 -962 1066 1149 1175 1030 244 -698 -852 2755 530 768 11 1268 2043 1500 1234 3377 100 -174 -260 -590 323 -1871 -120 123 1286 950 102 1048 -1378 1183 1561 245 -957 2632 -1873 -271 -379 -734 849 1111 -924 478 1413 27 1233 657 521 817 999 -203 
695 -1427 -329 971 -1365 -802 -1501 -735 1036 -974 433 1045 1468 2507 -1412 342 2116 547 65 600 -1480 929 -2291 1647 3682 2679 -285 1025 1480 1162 -483 495 70 1993 1426 -758 -1102 2925 1258 2080 926 1480 -4249 1182 1133 -211 -837 -248 -2610 2431 869 1484 -958 -2053 -821 3622 1044 1622 3460 777 
866 187 1000 72 1670 1683 326 821 556 164 1526 1594 2257 2023 3245 -843 1948 2172 1351 3581 1069 3142 2939 425 2462 2031 2544 -500 -2322 671 3707 46 680 -1159 -710 2017 1383 2940 1379 147 3103 658 -942 2919 676 3353 2821 951 541 691 2927 1974 3132 -1091 456 1121 2708 16 4272 570 
2520 1379 -380 1175 692 -911 2400 3023 -316 748 816 1583 1532 493 4401 -108 1105 2543 -21 3278 4243 3800 1705 1552 858 2615 -273 2877 3797 875 2034 3719 1268 1659 -1555 5379 4479 4703 28 -4 3118 3902 3468 4300 3344 6725 -1350 1295 3070 3649 2363 1153 2768 2563 317 -907 2636 3422 5070 2316 
2338 515 2822 750 1593 -38 -138 -1183 -1127 -169 1119 -176 630 2362 1323 1248 330 2039 1803 766 942 1059 39 428 2304 3123 1179 1012 769 1546 -398 3845 3471 2106 2165 691 2066 983 659 3228 900 2822 -514 -114 1023 3215 1077 1 2684 1854 3349 2153 3165 912 -374 3031 708 3688 5501 -709 
-78 365 -349 545 791 1849 2524 -249 -1110 -1058 768 -1355 -688 889 -33 -2000 387 2330 -1010 277 1140 487 513 -2883 2253 3636 -996 -1291 461 425 3504 2463 168 623 2214 -170 814 936 1846 -351 958 -407 -590 404 2189 2955 3750 2318 373 790 3143 3222 297 -1630 2171 3009 5932 2123 1429 2546 
2524 671 2347 -601 3064 2742 135 558 3621 965 510 1357 1843 -78 3961 594 1723 3637 1730 -1068 769 -1493 -768 459 -276 3893 1430 -1049 320 1238 4222 919 3984 2098 2718 -367 711 355 4570 1628 1984 1300 1060 1345 4020 3065 3147 4557 3021 2849 2506 1462 -4 -740 269 4763 200 4610 3562 809 
-1565 1346 -18 -1058 916 1348 -862 2190 477 3074 -466 1271 1435 -2089 2308 2259 121 -238 710 1356 -930 688 411 925 -1195 416 162 -177 -290 -393 -207 -426 -1449 -6 970 1720 1007 -1450 1215 1707 -432 -329 273 336 -214 -338 -804 737 905 2190 -883 629 834 2356 -1264 -582 -308 266 -1449 140 
3950 -1364 -528 2737 2216 -1897 600 -235 60 -2032 1487 1685 422 968 831 -1081 1402 -192 158 275 1434 777 839 -1778 1837 1546 784 107 151 373 1178 2917 2228 -253 -539 -608 -1234 1966 -1110 -935 1386 1087 -496 1408 -104 239 2344 2701 3017 909 418 1049 634 -735 -3073 852 2325 -8 4289 -2820 
1567 543 1752 264 1328 1910 -121 3157 -606 882 -2937 4317 89 220 1164 -457 152 -798 -1998 3219 2397 3976 -1430 713 -219 -776 -205 1168 1749 1156 990 2602 631 1609 -920 -166 3183 -1806 -446 2522 -1463 1364 1008 -1446 2922 2203 2674 1475 327 631 2616 479 1191 547 118 -1636 848 2317 1200 1193 
-386 -661 -2689 -2383 1911 2312 2194 -177 -2305 1038 -2602 -1970 -11 -1626 348 -649 -1999 -966 -3415 1323 -324 3721 826 515 175 -255 -1210 1236 -1105 559 3372 3313 -603 176 -86 1872 3755 -2142 2377 375 -291 874 175 1823 2102 5703 1652 698 1910 1852 3579 1578 3854 150 -878 -183 3855 -2327 -118 4366 
1760 -817 -1168 146 2288 475 2142 999 -565 -427 3075 -289 67 884 3252 700 227 4679 162 3825 2957 1430 -259 1696 1502 3983 -3746 190 2159 4901 143 3312 290 1932 -97 2165 1517 3963 1045 -480 1327 3946 521 1971 1338 2707 1327 620 -848 -719 2224 -513 -598 141 741 660 1243 543 2939 1829 
-1227 -16 -414 -1385 998 -505 1886 2289 -623 1154 -1396 673 -885 -432 345 -248 -1054 998 -1780 3948 1510 -589 -328 1268 -871 -766 363 -476 904 187 -2221 66 1198 1086 2514 2987 1345 2751 -1186 2326 451 1998 -867 -4243 -303 1836 2570 483 2700 738 2379 385 997 -640 -867 -727 2443 3307 3650 2333 
4252 374 -385 -4482 -448 891 391 2890 350 2051 470 1426 -1401 3921 515 -1330 1786 701 -1698 399 1156 1179 2185 -1383 163 985 -197 -958 2011 -279 1416 1865 181 1184 -592 700 -118 -2998 1732 -1272 725 -254 -2439 1306 1644 2934 1015 2659 2018 47 242 2506 1138 2600 -749 1780 935 4231 821 2140 
655 717 3085 767 479 2589 -233 -357 -315 2373 -445 366 3103 629 3267 116 589 947 2667 1383 2432 1357 -1111 549 225 1817 1675 1253 1622 533 2738 1077 2470 863 -1343 221 1992 32 1637 1692 919 3900 773 -487 1282 415 3396 2689 773 -395 2298 1293 1241 -473 413 2718 -306 1899 3581 816 
335 4073 73 -2288 -1342 2749 -2317 3500 -966 1724 -644 2045 1259 301 2384 2152 1959 1033 -210 5103 445 252 2244 526 18 4011 2858 457 1621 622 1127 211 3360 3520 -1593 3702 1392 130 983 4360 2480 2710 -599 3343 2454 2251 1853 2102 2041 3211 1962 5740 3238 -426 -1361 1337 2449 4457 1745 2883 
437 -1202 -46 1063 -2299 18 2835 1697 -2308 266 -2088 922 -879 -924 1718 -1545 1093 1818 -549 2467 4828 -999 -1991 528 1110 1110 1319 -612 1270 -1482 513 2478 1730 2188 -1777 3197 2838 726 -1799 609 -51 2131 -1153 -539 1476 4932 2247 632 2598 1155 2929 2164 3704 -3817 467 -482 3718 1234 5389 1769 
997 2953 1395 -408 -1144 3806 -972 4081 60 1761 1937 2191 -790 921 1904 793 4718 3978 -508 3785 2396 3482 3749 -1872 2948 2989 1452 -2531 -99 1912 2805 91 1658 5431 1076 2266 -377 -265 1134 3718 1876 3340 1817 3482 3767 1667 494 1599 -840 2896 2701 3608 3554 1611 709 1527 999 3659 2677 1739 
881 2023 583 937 3 3441 1095 -1316 -1029 -581 1767 1936 1812 220 497 -605 1165 3870 -594 1474 1246 4 2088 -581 1077 1625 -620 3714 1237 973 3148 2262 1828 3040 2002 3780 4784 953 857 2119 1672 -1427 -1181 4467 1871 3389 2669 -616 -1284 3523 3660 1281 956 -194 1789 551 2713 4018 3261 4648 
1708 -13 -1062 -854 1424 2201 -165 4732 67 1360 -407 1482 -59 2506 -889 -997 1129 1652 -1782 4699 1154 4155 2033 413 1951 168 3203 601 2379 1866 1593 1843 -26 2443 1466 2542 1996 -590 858 2873 2525 4542 730 3091 1637 2849 -468 1597 1996 4041 3317 1037 5005 540 -76 1646 2118 4426 4599 2310 
-1437 2263 992 2230 767 1207 -1447 -1406 917 3963 1603 -1572 342 3594 2886 1390 3649 -279 1224 389 1974 14 402 1288 1159 2288 3627 791 2220 1344 345 1056 1258 242 124 2129 -1434 476 2550 1864 1787 2330 50 -182 1278 1512 -196 823 3504 2959 363 3121 2816 2411 344 1287 -696 2536 2651 -1563 
2886 1861 -10 -485 -380 677 -174 2173 -126 2339 227 2156 -108 2458 178 -97 1111 1283 1340 164 1641 97 1542 2640 -1542 -330 1283 515 -1353 -269 509 1188 1670 4046 -2118 -511 126 -1904 523 1799 355 2929 564 3040 814 358 -1594 -1303 -722 2165 2587 428 1765 -355 -975 466 1458 1619 1614 692 
-372 -1049 -1912 -1422 216 1602 1579 1861 1191 3290 1512 -354 2009 702 742 123 859 2155 -664 562 2016 3003 989 -762 -2085 740 2256 2172 1369 2822 1567 2228 1657 -758 3030 2408 3366 2554 2031 749 4877 2276 1573 4015 1783 2817 -1566 509 2898 1777 2926 2313 3866 2215 2832 -480 396 1849 1966 619 
498 -151 -1138 654 623 526 -556 -626 -1710 -369 711 -1722 -2101 -969 2670 -961 -1228 -631 -415 3539 608 1468 -1597 586 -1521 -1661 -2095 1092 -77 1361 1555 -16 1082 3100 -1308 -407 899 523 1685 2535 522 2705 2129 3784 845 -581 2114 -1704 -1265 348 1658 1045 -87 -1511 -368 -1359 1528 -653 39 -148 
-833 987 -503 1183 -549 2744 1631 1016 262 1240 -1106 -403 -3493 844 2430 1899 1772 5500 491 2668 301 320 -311 1198 3108 1859 -1998 1267 1418 654 402 -791 1240 3966 1325 920 -901 -467 1853 -623 117 700 1113 241 4142 3859 3050 2217 105 3286 1478 1396 1018 -1341 1049 179 -540 2609 1491 4219 
-337 290 -1442 -1115 897 2382 -254 2283 1173 1792 159 -503 554 -1903 1766 976 6152 2807 -1457 1618 2901 -1150 448 -1921 1414 4097 2345 -2633 -634 2369 4018 2168 2889 -196 2095 982 1970 509 3061 1579 1350 711 -972 1651 3871 4257 2486 4407 2004 2711 3265 4292 4573 -883 -2144 2331 3623 1660 3618 1020 
27 335 861 -256 -622 774 2617 2477 1261 -362 558 -788 60 -1516 -840 1510 1687 1607 -1768 -480 599 1582 -1669 359 2601 350 971 574 400 911 631 1080 800 -266 1450 -514 962 569 2903 -1404 -11 -234 928 1399 2333 2933 2794 2287 1835 -1638 2379 -354 2448 -1082 668 746 -313 3349 -479 -1203 
2328 1308 -1237 702 -555 1243 848 1637 1163 1898 -852 4946 1309 55 1088 3887 2727 2667 -385 2879 388 986 1733 -2151 1579 872 669 879 1665 -591 1635 2537 1947 4282 -584 2406 1187 -158 -633 1762 -451 402 -845 2058 1501 2359 -35 3636 2119 3303 1373 2441 2441 2246 -1428 193 891 3269 2577 2825 
